id,tags,object_labels
71a185fb8ba4fc111bb3b1f3eff7a577b018ec301edec277660893578390b57c.jpg,NoCrime,"Person,Human,Clothing,Overcoat,Apparel,Coat,Suit,Accessories,Accessory,Tie,Fashion,Premiere"
e8dcfc005b792abbc233c41dbd7a018e5490081b4135fc4df8fb18f50d011ca9.png,HighCrime,"Human,Person,Outdoors,Nature,Land,Gun,Weapon,Weaponry,Clothing,Helmet,Apparel,Plant,Vegetation,Building,Military Uniform,Military,Soldier,Water,Shoreline,Coast,Ocean,Sea,Hotel"
8d042d288e219f869166cc6b634558df274e1aa5cfd3b6e5ebdbda87e2bab132.jpg,NoCrime,"Text,Label,Word"
d391d4a0ad25eaaa27fc4efc80e8b8bb65418005016717bdbffc11d5600f5643.jpg,HighCrime,"Apparel,Clothing,Human,Person,Helmet,Face,Transportation,Vehicle,Boat,Female,Cap,Hat,Portrait,Photography,Photo,Water,Mouth,Lip,Teeth,Girl,Baseball Cap,Outdoors,Rowboat,Text,Oars,Paddle,Head,Woman,Vessel,Watercraft,Word"
8d1cf211c8591d0d0dd47ecc119839b661223846085bb17e8cde7ba29e3491ec.jpg,NoCrime,"Text,Person,Human,Advertisement,Paper,Poster,Flyer,Brochure,Electronics,Face,Text Message"
877f21249ba1cd0e141db3bb986020f02cd1707f5d5390840f9baabed1508b79.png,NoCrime,"Person,Human,Text,Newspaper,Magazine,Tabloid"
8364666119374c4dfbe3d07d07f73dfbe6695f48c5f2fed687a7b53e2da6107a.png,NoCrime,"Airport,Nature,Outdoors,Landscape,Airfield,Scenery,Runway,Advertisement,Poster,Road,Aerial View,Field,Intersection"
6c2fe743d428aaec63422789eec7c1069a62762b3713d367b8ea543e08c06c61.jpg,HighCrime,"Head,Person,Face,Human,Advertisement,Man,Poster,Beard,Collage,Jaw,Text,Smile"
9880cf99947452c2875b0e29263622160256c3ee9d3938dfe3aa8e28bc587b37.jpg,NoCrime,"Face,Human,Person,Head,Beard,Man,Photography,Portrait,Photo,Skin,Jaw"
837a3dd50354714ec00eea0b5ede8bc07e9bb3a797599770d5656cf711bac577.jpg,NoCrime,"Symbol,Flag,Person,Human,Military Uniform,Military,American Flag,Armored,Army,Soldier"
8cd4dfb023cb6b2d47c90e8a88da05255d45b19ae66dee065ef03e39dcb26f0e.jpg,NoCrime,"Human,Person,Face,Beard,Teen,Girl,Blonde,Woman,Kid,Female,Child,Smile,Photography,Photo,Portrait"
72a31937084b190761787974e18a288b4c82b8f8ae2b4d4c7049fd726dcea415.jpg,NoCrime,"Human,Person,Money,Dollar,Face"
7cc80435bced36fb36bfdb7b2e0d60f08235379df0e55841d747b5e2ea7378c1.jpg,NoCrime,"Text,Label,Symbol,Number,Life Buoy,Diagram,Plot,Security"
9e3d284d1075819a8632e9873761aaa211d98c62caca852aff1aa85a089c0618.jpg,HighCrime,"Automobile,Transportation,Car,Vehicle,Machine,Gas Station,Pump,Gas Pump,Petrol"
7e826b1887b0f8b3891569640721cf5a1b6aafbcfe8aa7c1d1161d36f3ecedc1.jpg,NoCrime,"Human,Person,Face,Man,Portrait,Photography,Photo,Performer"
9177cd908fbe90986c051d8db55c24de42571d7f9d5135ac774e60de69976c95.jpg,NoCrime,"Leisure Activities,Musical Instrument,Guitar,Human,Person,Musician,Guitarist,Performer,Electrical Device,Microphone,Bass Guitar,Electric Guitar,Crowd"
bc699e4c8141c24fbb8932a86fce2ed045537fed376fcc3be2a4617269a5e1d7.jpg,HighCrime,"Person,Human,Hospital,People,Clinic"
8215e9ac97cc44a24a3e1c5a363f12e20497db3d68b27f9091a839a0be52ac0c.jpg,NoCrime,"Mobile Phone,Phone,Electronics,Cell Phone,Human,Person,Iphone"
dd29c83bb14b75d362e67eead23f7a6f3c4683205fe10fd2188aba3631556ec8.jpg,NoCrime,"Poultry,Animal,Fowl,Bird,Chicken,Cock Bird,Rooster,Hen,Winter,Nature,Snow,Snowman,Outdoors"
9994b28b22ea4cb16a2e662718b83a2943cae81da90d2654301af56d4dab60ea.jpg,HighCrime,"Human,Person,Apparel,Shoe,Footwear,Clothing,Soil,Outdoors,Path,Pants,Sport,Working Out,Exercise,Sports,Walkway"
8a240a059ad8287464a5a865a8c37c5e5a74904d5406f50d02b93fd4b816eb8d.jpg,NoCrime,"Person,Human,Nature,Fireman,First Aid,People,Symbol"
ea3a3ce3d33fbd318ae4ca54e478eca2742547338883115412012826c43ce3dd.jpg,NoCrime,"Person,Human,Apparel,Clothing,Outdoors,Leisure Activities,Adventure,Shorts,Face,Crowd,Soil,People,Nature,Sunglasses,Accessory,Accessories,Festival,Hat,Finger,Dance Pose,Portrait,Photography,Photo"
79b27fba4b0a1e859d0e5f51bdb5e26c60b3281e837adf4548c82ef2915b9938.jpg,LowCrime,"Human,Person,Accessory,Sunglasses,Accessories,Face,Electronics,Display,Monitor,Screen,Clothing,Apparel,TV,Television,Photography,Portrait,Photo,Advertisement,Poster,Shop,Head,Bazaar,Market,Newsstand"
69a05127ba00979887a35f0f977e266faf76dacdbd1df105a76193dd9fedc23c.jpg,NoCrime,"Human,Person,Automobile,Transportation,Vehicle,Car,Truck,Wheel,Machine,Text,Building,People,Housing,Outdoors,Urban,Nature,Aircraft,Airplane"
e8c061ac873e4c12c4c64ffbd9d4e3fbba0007d6a0532cbe74c1f71ba1599322.jpg,HighCrime,"Car,Automobile,Transportation,Vehicle,Person,Human,Apparel,Clothing,Girl,Blonde,Female,Kid,Child,Woman,Teen,Face,Sleeve,People,Sitting,Coat,Suit,Overcoat,Text"
53a44557ba9d37d99c3cef297fe65dcb14deefe91739433230e42e79495cb4f3.jpg,HighCrime,"Human,Person,Hair,Sitting,Costume,Make Out"
864840dde6070b114ad0ddadf63c078e2309218eb4f096a277fbb0456ac41811.png,NoCrime,"Glasses,Accessory,Accessories,Human,Person,Priest,Bishop,Face,Hair,Portrait,Photo,Photography"
718ca1ac61b89fd50b159391908c7c33041e96a5b9ca6a29698dd578c9c2eadc.jpg,LowCrime,"Machine,Wheel,Tire,Transportation,Car,Vehicle,Automobile,Car Wheel,Spoke,Alloy Wheel,Tarmac,Asphalt,Light,Road,Pedestrian"
75dea60c47bb4204afc1cfbb85289d08c6ecc7843503c1208a994702b720532c.jpg,NoCrime,"Human,Person,Advertisement,Poster,Flyer,Paper,Brochure,Text,Newspaper"
674098fd8bc328e20ef82de2fbf9f7066411dd68263f2facb0186bd5cb23df37.jpg,HighCrime,"Human,Person,Clothing,Apparel,Pants,Denim,Jeans,Outdoors,Face,Nature,Shelter,Countryside,Rural,Building,Coat,Jacket,Street,Alleyway,Town,Alley,City,Road,Urban,Path,Photo,Photography,Shop,Hardhat,Helmet,Market"
8d1548e5c0aff071d2900e593c8e158d592e4ce41f5e9207efb9101f04b8b013.jpg,NoCrime,"Human,Person,Crowd,Audience,Symbol,Flag,Speech,Coat,Clothing,Apparel,Suit,Overcoat,Press Conference"
745850c41558636e19e28d423bd56642f5128b9293a74e9587495a403f75bac5.jpg,LowCrime,"Apparel,Clothing,Coat,Human,Person,Overcoat,Pants,Footwear,Shoe,Jacket"
96d368505f89d73260b9af735e6a7a25066c1ec8a837af45639208aca4a6f855.jpg,NoCrime,"Human,Audience,Crowd,Person,Face,Speech,Lecture,Frown,Jaw,Debate,People,Head,Tie,Accessories,Accessory,Skin"
8c6411bf37baa13d249a89d476864e3fa59cf35730ecf0d6e40cf059af188278.jpg,NoCrime,"Human,Person,Apparel,Clothing,Automobile,Transportation,Vehicle,Car,Face,Man,Finger,Sleeve,Beard,Undershirt,T-Shirt"
d03c606661693ff046e95d019503d374c0023fffdf683a54c336c2c7572d95c8.jpg,LowCrime,"Human,Person,Machine,Arm,People,Paper,Advertisement,Workshop,Poster,Video Gaming,Flyer,Brochure"
8b88fed0d4d95279052b6193445a7f0abba5f0d6e13708bde5c7e9edd67eea56.jpg,NoCrime,"Clothing,Apparel,Human,Person,Jacket,Coat,Face,Advertisement,Poster,Flyer,Brochure,Paper,Man,Crowd,Word,Text,People,Leather Jacket,Arrow,Symbol"
f402041697eafc0b2171d930a1ad8ae8a674c34a3e6b834900b29d35fc998b8b.jpg,HighCrime,"Human,Person,Helmet,Apparel,Clothing,Plywood,Wood,Clinic,Market"
713d79fea2c7f5ce4a2dfd8caab7125907ab5adb8796f161baf4c3d910394a74.jpg,NoCrime,"Person,Human,Accessories,Sunglasses,Accessory,Indoors,People,Furniture,Desk,Table,Sitting,Clothing,Apparel,Room,Crowd,Skin,Electronics,Phone,Text,Girl,Female,Woman,Blonde,Child,Teen,Kid"
f166c6c8ea2477927a00cd2b9e4aeac12d0c4a5bf3e0be26401dc82f0ead751c.jpg,HighCrime,"Human,Person"
73d1671abcac65bd9dba162bbc56dc6d294f82aa193c1b19e5de50a77b97e498.jpg,NoCrime,"Human,Person,Audience,Crowd,People,Sport,Athlete,Sports,Skin,Team,Team Sport,Apparel,Clothing,Sphere,Field,Text,Huddle"
495118d9ccdcfec71832cc07d6e1f53e49076b8994e2a682814680a6ea6c6ce2.jpg,LowCrime,"Human,Person,Clothing,Footwear,Apparel,Shoe,Machine,Indoors,Interior Design,Postal Office,Train,Vehicle,Transportation,Atm,Cash Machine,Pants,Shop,Kiosk"
8d5717b5df2a7b30aaa2e14075599f4b89527373a4f020450de46f31abf92bd3.jpg,NoCrime,"Asphalt,Tarmac,Path,Road,Flare,Light,Intersection,Sidewalk,Pavement,City,Metropolis,Urban,Building,Town,Human,Pedestrian,Person,Lighting,Tire,Street,Flagstone"
6c587cda935efe2c8f155c5c10c10f99c0b0659894815e45f46a941d0184db8c.jpg,NoCrime,"Apparel,Clothing,Human,Person,T-Shirt,Sweatshirt,Sweater,Shirt"
aad1e488654902551900df9bbc2300abc0d8981f43f6f311a16c1b76982b6acd.jpg,NoCrime,"Human,Person,Cake,Food,Dessert,Birthday Cake,Creme,Cream,Icing,Sweets,Confectionery,Wedding Cake,People"
a2a8beb7056ff14dfd172507a87444c6415cf83965f85604fac6affc6eca5926.jpg,LowCrime,"Nature,Earthquake,Person,Human,Tent,Rubble,Urban,Clothing,Apparel"
371b006a5fa24012f4de400c302a27ab6642215a890d312d8259618ee322fa6b.jpg,LowCrime,"Computer,Electronics,Human,Person,Monitor,Screen,Display,Hardware,Table,Furniture,Pc,Computer Hardware"
754040ea80b687b98b5a11631e220a9df1acb3afdf6c026551000b47cf360d77.jpg,NoCrime,"Text,Bottle,Book,Label,Tin,Aluminium,Advertisement,Poster,Paper,Brochure,Flyer"
6de9fef9c00ad2c90ec06f482cdba9f33c73174bd3c3f97329a26ded99e3db19.jpg,NoCrime,"Human,Person,Face,Apparel,Clothing,Text,Menu,Female,Indoors,Photography,Photo,Portrait,Room,Girl,Woman,Paper,Head,Furniture,Man,Court,Hair"
f2e13e69d169db230a381db145565abb2f2190102080ddf3b8bbb20b0d14dfbb.jpg,LowCrime,"Human,Person,Nature,Water,Pollution,Outdoors,Sea,Ocean,Smoke,Pier,Harbor,Waterfront,Port,Dock,Mountain,Scenery,Landscape,Panoramic,Building"
b4be43e9d161ff7043f76f0cfb11d519333b5b9c925160e3a39bec871028fd25.jpg,LowCrime,"Human,Person,Car,Vehicle,Transportation,Automobile,Pedestrian,Road,Town,City,Urban,Metropolis,Building,People,Motorcycle,Police,Military Uniform,Military,Crowd,Street,Soldier,Tarmac,Asphalt,Armored,Army,Nature,Face,Photo,Photography"
981bbb57b391783c1bdc2ea099fda3b4142253e31603d5489173638dc7042a42.jpg,NoCrime,"Person,Face,Human,Head,Jaw,Skin,Man,Photography,Photo,Portrait,Beard,Hair"
aa97ad28099b7a3da1a6f2dfbf082a7cf41d8931551ba228ed5a51de29f79798.jpg,HighCrime,"Shop,Market,Supermarket,Grocery Store,Human,Person,Indoors,Bazaar,People"
8fdd640cde680bb429e328555095a8bfd59869a6935e2264bf14ab27d4d21f9f.jpg,NoCrime,"Accessories,Tie,Accessory,Person,Crowd,Human,Audience,Coat,Overcoat,Suit,Apparel,Clothing,Speech,Lecture,Face,Press Conference"
8d45575254719820c84676d2fcd9cc8a6fe31a8f0d0eb1b669d817f551e40876.jpg,NoCrime,"Human,Person,Electrical Device,Microphone,Face,Crowd,Speech,Audience,Accessories,Accessory,Lecture,Man,Jewelry,Ring,Duet,Performer,Finger,Head,Hand"
d83a1f58eda0346b5a1beac7c95d6f061ac531768e62e6204e4d388d4f0836be.jpg,HighCrime,"Person,Face,Human,Hair,People,Electronics,Female,Jaw,Keyboard"
74989f2193dc52d6110896831f728d384a83a3f21f33f6c4bf40330950ed6a36.jpg,NoCrime,"Tie,Accessory,Accessories,Human,Person,Clothing,Apparel,Overcoat,Coat,Suit,Crowd,Face,People"
889dc378fc7db776a6cd30cafea2db231feddcdb82d3b9be96c123b7a297d6c8.jpg,HighCrime,"Furniture,Person,Human,Electronics,Computer,Pc,Laptop,Display,Monitor,Screen,Computer Hardware,Keyboard,Hardware,Computer Keyboard,Desk,Table,Chair,LCD Screen,Arcade Game Machine,Cell Phone,Mobile Phone,Phone,Video Gaming,Automobile,Transportation,Car,Vehicle,Sports Car"
cd6218c9f9d37e7eee9a0996f256c8aa8b4670ff790619c8afe4d9cbe8cb8052.jpg,NoCrime,"Person,Human,Electronics,Face,Urban,Hardware,City,Building,Town,Furniture"
8a18fd6eec10d0031336071ef96aa4e2eb18d3315a205533f055cea8e09caf10.jpg,NoCrime,"Human,Person,Sea Life,Killer Whale,Mammal,Orca,Animal,Shoe,Clothing,Apparel,Footwear"
8a34e22446614ec8e6b0ab549edbc7e1d8673adbaf4fb2029c7a493830505c65.jpg,NoCrime,"Human,Person,Military,Officer,Military Uniform,Apparel,Shoe,Clothing,Footwear,Overcoat,Suit,Coat,Room,Indoors,Court,Crowd,Waiting Room,Captain,Soldier"
fbcf3f51bdfc09062f5d6761ea06e3a691bea6e55d938ec8b064c9653fd41b8a.jpg,HighCrime,"Plan,Plot,Diagram,Text,Page,Menu,Number,Symbol"
bdc642c09d590bc8f13e8f4fea1bdfd8b02e28be8d2f893138823748f158b5de.jpg,LowCrime,"Clothing,Apparel,Person,Human,Footwear,Boot,Coat,Overcoat,Shoe,Food"
9ae06876724904c2a0699e4c7bc566496c1f9a2856a9ba07ace966ee90cdaa00.jpg,LowCrime,"Human,Person,Machine,Gas Station,Pump,Shop,People,Kiosk,Apparel,Clothing"
717e1beb61ef084973cad1b2122b2f8944a8a4b9f3df5ffead61b91fb0837a16.jpg,NoCrime,"Nature,Outdoors,Water,Waterfront,Pier,Dock,Port,Night,Aurora"
86e46695f8c4beacffd58d58302ad51e3157b5eef1d5a646c5ea8ea7049dc441.jpg,NoCrime,"Person,Human,Apparel,Pants,Clothing,Denim,Jeans,Man,Military,Military Uniform,Jacket,Coat"
3d07d981e5276ebbe311d06844f4865bc6535bf82d231a56ef0d0912f96c24f6.jpg,LowCrime,"Human,Person,Apparel,Clothing,Crowd,Text,Art,Shop,Bazaar,Market"
9243c2d8602444f3b9e7aedcfb7bd1ac34ac770196fcce22d86f594c580ef288.jpg,NoCrime,"Human,Person,Accessories,Glasses,Accessory,Advertisement,Poster,Text,Face,Paper,Flyer,Brochure,Crowd,Finger,Hand"
73db0bd6dd1e0c1a21a43f12e9c2c468680c1ed04ea41d1eff43369af48bb824.jpg,HighCrime,"Human,Person"
9e35f5cbceb8407af68e49454d67f2591544fb5178a5c722f040347a6ed193e6.jpg,HighCrime,"Person,Human,Military,Military Uniform,Army,Armored,People,Troop,Helmet,Apparel,Clothing,Soldier,Transportation,Vehicle,Weapon,Weaponry,Truck,Swat Team"
767a1d6b78b1ecad3a30106fec2af8623e85d7d4f6087dc24d4fc4a9cd0e0cbd.jpg,NoCrime,"Automobile,Vehicle,Car,Transportation,Wheel,Machine,Parking Lot,Parking,Truck,Pickup Truck"
8601fe5df34811595bf63b49db98fdd903f62697f9e7a5a24c82a6a6a236ee7f.jpg,NoCrime,"Person,Face,Human,Accessories,Tie,Accessory,Coat,Overcoat,Suit,Apparel,Clothing,Frown,Man,Necktie,Performer,Portrait,Photo,Photography,Head"
6bc8881aefecc31ae157a2ca5b256a87aae103f5a9452c59b68c97be6141e8d4.jpg,NoCrime,"Windshield,Transportation,Vehicle,Aircraft,Cockpit,Spaceship,Halo,Adventure,Leisure Activities"
902b0f561f282b57f95144bbebe736bd5437d5cd0ea97ca0e7784250e68cc6dd.jpg,NoCrime,"Text,Label,Alphabet,Word,Handwriting,Symbol,Letter,Sticker,Monastery,Architecture,Housing,Building,Calligraphy"
6e1111d1fec77df75291c7650971f0da985c259ec5d5303a68b06f7d1da29fe0.jpg,NoCrime,"Human,Person,Display,Screen,Monitor,Electronics,Accessories,Tie,Accessory,Suit,Apparel,Clothing,Overcoat,Coat,Poster,Advertisement,Flyer,Brochure,Paper,Furniture,Table,TV,Television,LCD Screen,Crowd,Desk,Pc,Computer,Audience"
8138fa3b7f9d33d0f8f39f7338290e2898c056767e508aca489f6c20f388b6cc.jpg,NoCrime,"Head,Face,Human,Person,Indoors,Interior Design,Photography,Photo,Portrait,Selfie,Electronics,Display,Screen,Monitor,Brick,Door"
ed8ae0eb01675cd78cc258410b02076a9819b44d6da6e07564447d997f967960.jpg,NoCrime,"Human,Person,Parade,Protest,Text,Crowd,People,Paper,Apparel,Clothing,Advertisement,Poster,Flyer,Brochure,Symbol,Offroad,Transportation,Vehicle"
7ceea0dcc3be947999161ea3b7ad1f8e08f93fbd5986c022fb9026173e7eb710.jpg,NoCrime,"Person,Human,Crowd,Text,Audience,Clothing,Apparel,Face,Parade,Lecture,Speech,Word,People,Hand,Paper,Business Card,Arm,Finger,Protest,Teacher"
68bb2c8ac9c75321e47f0a23fae70ad3a456a4abde955ddecc0074acb2eb69f4.jpg,NoCrime,"Human,Person,Mouth,Lip,Teeth,Face,Accessory,Accessories,Smile,Jewelry,Earring,Hair,Jaw"
8dc754f5b4281f01fb542b4e4039b96301ff118e4e2e168a0f6fbf6edd48a9d8.jpg,NoCrime,"Human,Person,Face,Hair,Man,Crowd,Portrait,Photography,Photo,Head,People,Home Decor,Jaw"
edc3f198999c6e7620a30581b6cabda5058f76956697d93d51ee184a2c0fa767.jpg,HighCrime,"Hand,Human,Person,Wrist"
7ded2d990c26fef97019567c103cb405ad062fd6e14cacf2f5a595f685e9997b.jpg,NoCrime,"Human,Person,Toy,Doll,Face,Confectionery,Food,Sweets,Finger,Pub,Bar Counter,Shelf,Couch,Furniture"
7cc6e224793c4ddb03bf924e40fafb11b6516f151ebeb83aa3b0ab6555fd5ff0.jpg,NoCrime,"Human,Face,Person,Man,Apparel,Clothing,Portrait,Photo,Photography,Tank Top,Undershirt"
6b578c2778499ee1ad73a6a1e7d41784f9a1579e8a398b4bdd9b0a2d2b10b34c.jpg,NoCrime,"Red Carpet Premiere,Premiere,Red Carpet,Fashion,Human,Person"
71d78c6d98d307f847a7fab288020b6dca491d25bc32474ece1b8eb07c7062ab.jpg,NoCrime,"Person,Human,Accessories,Accessory,Jewelry,Finger,Hand,Silver,Ring"
7810eb3bf55d4075ae37f7c798c50473d09cdc88a42f38f879075446e83e2217.jpg,NoCrime,"Power Plant,Building,Plant,Grass"
43a8b36c6ff73f5a90ee7c7de9144dec01e2c5524d540a812360a354c09a9ae4.jpg,HighCrime,"Clothing,Apparel,Pants,Denim,Jeans,Person,Human,Face,Boy,Grass,Plant,Child,Kid,Female,Girl,Smile,Advertisement,Poster,People,Photography,Photo,Portrait,Collage,Green,Sleeve"
8e8029d1f54b8e8a295283ddd2442d2f2f4ac3f2f61338d7d190162f10f9ac9d.jpg,NoCrime,"Military Uniform,Human,Guard,Military,Person,Police,Officer,Security,People"
abd0d3838787bf98fbddec851a634b783026174d24702a108dfa2afc351d7476.jpg,LowCrime,"Person,Human,Machine,Shooting Range"
693c2fe3a0d521a3223fdbf9f9514d8590f5a0800e7faed16407aa6600823e0f.jpg,NoCrime,"Head,Person,Human,Face,Crowd,Hair,People,Haircut,Man,Indoors,Room,Court,Apparel,Clothing,Injury"
8e9110cf74ce746728ea9f3143921b962b6c66dc587bc38649d59f78ea6b65eb.jpg,NoCrime,"Bird,Animal,Flying,Insect,Invertebrate,Bee,Hornet,Wasp,Andrena,Arachnid,Spider,Dragonfly,Anisoptera"
81ea2cd417bf9b51400b964298904d4a9e2e2eb9ed9d94ff7e78dde90f461475.png,NoCrime,"Plant,Vegetation,Diagram,Map,Plot,Atlas,Bush,Outdoors,Rainforest,Tree,Land,Nature,Word"
85311b504edaa01336ab11aa54b2394427d8cbcb0ed4e38fdb58f97c75c3d03f.jpg,HighCrime,"Transportation,Automobile,Vehicle,Car,Wheel,Machine,Apparel,Clothing,Nature,Outdoors,Helmet,Hardhat,Suit,Overcoat,Coat"
a6908bf5a32e4cd9c42e577acecff3c8cfa5909bbde22a6926b5af7b0da28b51.jpg,LowCrime,"Human,Person,Gas Pump,Machine,Pump,Costume,Clothing,Apparel,Coat,Overcoat,People,Military Uniform,Military,Police,Shooting Range,Suit,Pedestrian"
5ef8baac5b78042b129784d624c3aaded0de670a1a75e2145a1c2a105acd8448.jpg,HighCrime,"Person,Face,Human,Hair,Female,Girl,Blonde,Kid,Child,Woman,Teen,Haircut,Smile,Mouth,Lip,Teeth,Head,Advertisement,Poster"
839fe8e218340d36ec3cb2e1cc0ba8e0ae012ac83b2044e03cec434ca9a7a026.jpg,NoCrime,"Human,Sports,Tennis,Sport,Person,Tennis Ball,Ball,Racket,Tennis Racket"
6a2866a8bf72b047f9a4067b67071cba209cc4c483bff30ffd7e385454f16e23.jpg,NoCrime,"Human,Person,Crowd,Microphone,Electrical Device,Press Conference,Audience,Speech,Lecture"
f179d66e50935be32fb19d0233b9aaed8c497fd496dd306beb05893c9c2a07d3.jpg,LowCrime,"Person,Human,Performer"
7d2892dc31221e89f0ddc6b852368bc89600cf17a6fac18ef3743a02bb92ef0a.jpg,HighCrime,"Human,Person,Crowd,Shop,People,Electronics,Mobile Phone,Cell Phone,Phone,Bazaar,Market,Outdoors"
661e6d181b90920092106ca86735908d97754fbaecdbdf1123e402181d1941e2.jpg,NoCrime,"Accessories,Accessory,Tie,Face,Human,Person,Clothing,Overcoat,Apparel,Coat,Suit,Necktie,Man,Performer,Beard"
5c325dc55f2605f3cf2fc0e0c026959110efc48967d0cee02ba71e9eb314af5a.jpg,HighCrime,"Human,Person,Clothing,Apparel,Pub,Bar Counter,Urban,Building,Shelf,City,Town,People,Crowd,Screen,Display,Electronics,Monitor,Pedestrian"
7dc17baa9eb06876e683f058a90af3096814aa78daa04cb4c77063ff93516f38.jpg,NoCrime,"Machine,Gas Station,Pump,Petrol,Gas Pump"
799f978a9a450ebd46bd3236287fb493182787ec3292aff55a69da92dce6ea10.jpg,NoCrime,"Shoe,Footwear,Apparel,Clothing,Human,Person,Text,Compass,Symbol,Compass Math"
7967babc02162e962e0ac408b56e07c877e6e666206b185b14a0c83adb044fd7.jpg,NoCrime,"Apparel,Clothing,Person,Human,Headband,Hat,Face,People,Hair,Female,Smile,Girl,Black Hair,Turban,Skin"
53cc3bafe3948a13851732abc256881db005c3d54f4a327f099315c5ac3bcb60.jpg,HighCrime,"Workshop,Transportation,Vehicle,Automobile,Car,Human,Person,Sports Car,Building,Factory,Manufacturing,Race Car,Tabletop,Furniture,Pit Stop"
b3eb6b824678ed573b7705749034cc48e54c85448245107a1272b2211c6e94d4.jpg,LowCrime,"Human,Person,Truck,Vehicle,Transportation,Nature,Pickup Truck,Urban,Yard,Outdoors,Tire,Skin,Path,Building,Automobile,Car"
f1e99e8a8dbbd7f2c9fbeaa12d4cca8dccb33abb330adf43aaecb237ad480558.jpg,HighCrime,"Person,Human,People,Poster,Advertisement,Video Gaming"
3c0ae47bb99f45f2865882ef43e656ac56d8673f36d86761b7b40dc7fdd4f0a5.jpg,HighCrime,"Person,Human,Face,People,Shop"
df36e59277b109ec38e1475ba2b0060dfd02842acee42e5af6716499612d6139.jpg,LowCrime,"Person,Human,Brick,Ninja,People,Clothing,Apparel"
7b6b66fcaacf4d4000afcfb55e13003aeefc17a2d026d6ac60f8f77de0b3201e.jpg,NoCrime,"Accessories,Tie,Accessory,Human,Person,Overcoat,Coat,Suit,Apparel,Clothing,Necktie,Face,Crowd,Indoors,Room,Court"
78600d213f00d670533532a6d81651854c31b7c9d62a5577b4616bb650b197ef.jpg,NoCrime,"Mobile Phone,Cell Phone,Electronics,Phone,Person,Human,Text"
d0481eb70f18795159f5df99bfa0a609b2e6ec3b4ab1941acc32a42932b0417e.jpg,HighCrime,"Gun,Weapon,Weaponry,Wristwatch,Person,Human"
9f3c3c03f5a62ac3f4572ec87b5cf75fa1746e34b6bf22537adac58391879383.jpg,NoCrime,"Human,Person,Outdoors,Nature,Adventure,Leisure Activities,Sport,Sports,Snow,Rural,Shelter,Building,Countryside,Ice,Piste,People,Photo,Photography,Sky,Housing,Rope,Animal,Bird,Flying"
842fd08726c0e52d45e3fde194de63f6cf37acdeb96addeaa3e8866527ce4784.jpg,NoCrime,"Advertisement,Brochure,Flyer,Poster,Paper,Text,Label"
7dcb11fd6a4094b5b47197a427761d2f8ea1289dcb1cb363a4ab73eeeafd5b4e.jpg,NoCrime,"Outdoors,Nature,Ice,Food,Confectionery,Sweets,Ice Pop"
7c1c60e00cc381c9d08775f813182e0e2b741356057139cc52cca4293df75b0f.jpg,NoCrime,"Human,Person,Dating,Patient,People,Face,Doctor"
6ffad387c509c87014dab5fea744957eec870bd2540b9d5d4ba06fb99e90aa9b.jpg,NoCrime,"Heel,Person,Human"
c23f1c38c679b549fc0e0d42908b64053ef6427558fb7998f6414f101c46de11.jpg,LowCrime,"Clothing,Apparel,Person,Human,Coat,Jacket,Overcoat,Suit,Blazer,People,Man,Face,Plant"
6f6278bf2e0088041e797bc71fcbc3db3ee60d3cc45420488b592a4ac433bcd9.jpg,NoCrime,"Utility Pole,Road,Machine,Transportation,Car,Vehicle,Automobile,Intersection,Gas Station,Pump,Urban,City,Town,Building,Asphalt,Tarmac,Street,Neighborhood"
873bcf71560f3602e66c24098ab55157efadc2e39e0609463953068723895f25.jpg,NoCrime,"Hand,Text,Graphics,Art"
5f4e36d58984860ab76cb473c5c5ae62fff97b209715d89a4f82050b0291286f.jpg,HighCrime,"Money,Coin,Gun,Weaponry,Weapon"
8c335b39d3ca7cfefd60bdda5e0b684dd8c2cf4446ba918733e3f03dcfe5ef28.jpg,NoCrime,"Machine,Spoke,Automobile,Car,Vehicle,Transportation,Wheel,Alloy Wheel,Tire,Car Wheel,Sports Car,Coupe,Race Car,Tree,Plant,Tarmac,Asphalt"
8665222035a34d1dbee50be3cf6033ce5e982d23dfac82ca4ab921cc32799786.jpg,NoCrime,"Human,Person,Walking,Apparel,Clothing,Path,Tarmac,Asphalt,Pants,Standing,Female,Road,Sidewalk,Pavement,Woman,Pedestrian,Hand,Dress"
6d587851d404a7f51b8b26c46cba49431ccd590595b826de0895b3aa5ddefbf7.jpg,NoCrime,"Wall,Animal,Bird,Text"
80ad10dc987f3fae1a01a799a73153a1170f405c4b797086a4e0b7e195053d95.jpg,NoCrime,"Human,Person,Face,Head,Accessory,Accessories,Glasses,Man,Photo,Photography,Portrait,Selfie,Goggles,Smile"
566d9883ec7878292ca844401b389a10e4d9c3bd89d52239523b07b8c977d94b.jpg,HighCrime,"Human,Person,People,Shorts,Apparel,Clothing"
6879490fceffbe6e7b5967d4f2944c737412cd2544dd5602d100e6318952f7cb.jpg,NoCrime,"Human,Face,Person,Dimples,Frown,Skin,Smile,Jaw,Head,Female"
7d8a42e93156725cb48050496a9efdc53f237a16ea733aabd68a814ccb84a763.jpg,HighCrime,"Human,Person,Furniture,Chair,Apparel,Clothing,Hat,Electronics,Display,Screen,Monitor,People,Military Uniform,Guard,Military,Cap,Restaurant,Cafeteria,Pub,Bar Counter,Video Gaming"
